"Future
Section ID","Future
Bridge ID","Future
Bridge Name",Selection
FS15088MN,FB46503MN,Umalag Br.,0
FS15088MN,FB46501MN,Biga-an Br.,0
FS15088MN,FB46504MN,Agusan Br. 3,0
FS70118MN,FB70119MN,Balulang-Macasandig Bridge,0
FS15088MN,FB46502MN,Cugman Br. 3,0
FS92768MN,FB92768MN,Bridge 1,0
FS40622LZ,FB51012LZ,Bridge 2,0
FS40622LZ,FB51011LZ,Bridge 1,0
FS40621LZ,FB51013LZ,Bridge 1,0
FS15039LZ,FB15039LZ,Bridge 1,0
FS15039LZ,FB15010LZ,Bridge 1,0
S00027LZ,FB20231LZ,Taloy Bridge,0
FS60013LZ,FB60028LZ,Bridge 1,0
FS44406LZ,FB44408LZ,Bridge 2,0
FS44406LZ,FB44409LZ,Bridge 3,0
FS44406LZ,FB44407LZ,Bridge 1,0
S05943LZ,FB60725LZ,Gomez Br.,0
FS44409LZ,FB20230LZ,Bridge 1,0
FS44406LZ,FB20240LZ,FY 2024 GAA Bridge,0
FS44409LZ,FB57122LZ,Br. 1_2023,0
FS03800LZ,FB05700LZ,Bridge 1,0
FS03800LZ,FB05699LZ,Bridge 1,0
FS10400LZ,FB15600LZ,Bridge 1,0
FS55614LZ,FB55614LZ,Sto. Cristo Flyover,0
S01710LZ,FB50983LZ,Buenavista Br.,0
FS15027LZ,FB15027LZ,Bridge 1,0
FS15027LZ,FB15527LZ,Bridge 1,0
FS15027LZ,FB15005LZ,Bridge 1,0
FS15027LZ,FB18027LZ,Bridge 5,0
FS15027LZ,FB15055LZ,Bridge 4,0
FS15027LZ,FB50702LZ,Bridge 2,0
FS15027LZ,FB40007LZ,Bridge 1,0
FS15027LZ,FB40030LZ,Bridge 1,0
FS15027LZ,FB15006LZ,Bridge 2,0
FS15027LZ,FB15007LZ,Bridge 3,0
FS96801LZ,FB60090LZ,Bridge 4a,0
FS96801LZ,FB60091LZ,Bridge 4b,0
FS15027LZ,FB57004LZ,Br. 1_2023,0
FS15027LZ,FB57005LZ,Br. 1_2023,0
S01718LZ,FB60162LZ,Palma Br,0
S01718LZ,FB60161LZ,San Juan Br,0
FS20121LZ,FB50685LZ,Bridge 2,0
FS20121LZ,FB18021LZ,Bridge 1,0
FS50834LZ,FB50834LZ,Bridge 1,0
FS30107LZ,FB30107LZ,Bridge 1,0
FS30107LZ,FB33038LZ,Bridge 1,0
FS20121LZ,FB57064LZ,Br. 1_2023,0
FS20121LZ,FB57066LZ,Br. 1_2023,0
FS20121LZ,FB57063LZ,Br. 1_2023,0
FS20121LZ,FB57065LZ,Br. 1_2023,0
FS20121LZ,FB57067LZ,Br. 1_2023,0
FS20121LZ,FB57068LZ,Br. 1_2023,0
FS20121LZ,FB18003LZ,Patuto Br.,0
FS20121LZ,FB18006LZ,Zambal Br.,0
FS20121LZ,FB18001LZ,Salaban Br.,0
FS55615LZ,FB55615LZ,Tagaytay Flyover,0
FS20121LZ,FB18002LZ,Balagbag Br.,0
FS20121LZ,FB50693LZ,Zambal Br. 2,0
FS20121LZ,FB50692LZ,Labangan Br.,0
FS20121LZ,FB18004LZ,Guinhawa Br. 1,0
FS20121LZ,FB18005LZ,Guinhawa Br. 2,0
FS50935LZ,FB50936LZ,Bridge 1,0
S05893LZ,FB50991LZ,Maragondon Parallel Br.,0
FS15144LZ,FB15554LZ,Bridge 2,0
FS15143LZ,FB33018LZ,Bridge 4,0
FS15144LZ,FB15144LZ,Bridge 1,0
FS15144LZ,FB60591LZ,Bridge 2,0
FS15144LZ,FB60592LZ,Bridge 3,0
FS15143LZ,FB33016LZ,Bridge 2,0
FS15144LZ,FB40046LZ,Bridge 1,0
FS15144LZ,FB40047LZ,Bridge 2,0
FS15144LZ,FB15544LZ,Bridge 1,0
FS15143LZ,FB33017LZ,Bridge 3,0
FS15145LZ,FB60009LZ,Bridge 15,0
FS15145LZ,FB60010LZ,Bridge 18,0
FS15143LZ,FB15015LZ,Bridge  1,0
FS15144LZ,FB17644LZ,Tabora Br. 1,0
FS15144LZ,FB17647LZ,Tabora Br. 4,0
FS15144LZ,FB17646LZ,Tabora Br. 3,0
FS15144LZ,FB17648LZ,Kaypaaba Br.,0
FS15144LZ,FB17645LZ,Tabora Br. 2,0
FS50832LZ,FB60079LZ,Bridge 27,0
FS50832LZ,FB60080LZ,Bridge 32,0
FS50832LZ,FB60081LZ,Bridge 33,0
FS50832LZ,FB60082LZ,Bridge 34,0
FS50832LZ,FB50832LZ,Bridge 25.a,0
FS50832LZ,FB50833LZ,Bridge 26.a,0
FS20116LZ,FB18016LZ,Bridge 1,0
FS18806MT,FB28215MT,Bridge 1,0
FS18806MT,FB28217MT,Bridge 1,0
S00005BU,FB50553BU,Siargao Br.,0
FS18806MT,FB28216MT,Bridge 2,0
FS18806MT,FB28221MT,Bridge 5,0
FS18806MT,FB28219MT,Bridge 3,0
FS18806MT,FB28220MT,Bridge 4,0
FS18806MT,FB28218MT,FB28218MT,0
FS33408BU,FB50013BU,Bridge 1,0
FS18801MT,FB28201MT,Bridge 1,0
FS18801MT,FB28203MT,Bridge 3,0
FS18801MT,FB28202MT,Bridge 2,0
FS18801MT,FB50014MT,Bridge 1,0
FS18801MT,FB28206MT,Bridge 6,0
FS18801MT,FB28205MT,Bridge 5,0
FS18801MT,FB28204MT,Bridge 4,0
FS18804MT,FB28212MT,Bridge 1,0
FS18804MT,FB28216MT,Bridge 5,0
FS18804MT,FB28213MT,Bridge 2,0
FS18804MT,FB28215MT,Bridge 4,0
FS18804MT,FB28214MT,Bridge 3,0
FS18803MT,FB28209MT,Bridge 3,0
FS18803MT,FB28207MT,Bridge 1,0
FS18803MT,FB28211MT,Bridge 5,0
FS18803MT,FB28208MT,Bridge 2,0
FS18803MT,FB28210MT,Bridge 4,0
S00097BH,FB00001BH,Talibon-Bien Unido Br.,0
FS27202LT,FB40804LT,Burayan Br.,0
FS27201LT,FB65006LT,Diit Br,0
FS27201LT,FB40802LT,Diit Br.,0
FS27201LT,FB40801LT,Tigbao Br.,0
FS27201LT,FB40803LT,Bagacay Br.,0
FS20017LZ,FB40019LZ,Bridge 1,0
FS21412LZ,FB21413LZ,Bridge 2,0
FS21412LZ,FB21412LZ,Bridge 1,0
FS21412LZ,FB21414LZ,Bridge 3,0
FS20017LZ,FB20017LZ,Bridge 2019_A,0
FS20017LZ,FB20018LZ,Bridge 2019_B,0
FS15009LZ,FB03301LZ,Bridge I,0
FS15009LZ,FB08710LZ,Bridge 2,0
FS20410LZ,FB20410LZ,Bridge 2019_A,0
FS02201LZ,FB03301LZ,Bridge I,0
FS02201LZ,FB03302LZ,Bridge I,0
FS44410LZ,FB57129LZ,Br. 2_2025,0
FS44410LZ,FB57128LZ,Br. 1_2023,0
FS15009LZ,FB15090LZ,FY 2024 GAA Bridge,0
FS15009LZ,FB15009LZ,Poblacion East Bridge,0
FS44414LZ,FB44414LZ,Bridge 1,0
FS44414LZ,FB44415LZ,Bridge 2,0
FS44432LZ,FB44432LZ,Bridge 2,0
FS60016LZ,FB60027LZ,Bridge 2,0
FS60016LZ,FB60026LZ,Bridge 1,0
FS44432LZ,FB20221LZ,Bridge 2,0
FS60016LZ,FB20255LZ,Bridge 3,0
FS44413LZ,FB03302LZ,Luna Bridge connecting Burgos-Lidlidda Road to Sta. Maria-Burgos Road,0
S00002BL,FB00013BL,Bridge 1,0
S00005BL,FB00021BL,Bridge 1,0
FS20211BL,FB43203BL,Bridge 1,0
FS28801MN,FB43203MN,Bridge 1,0
FS28801MN,FB43202MN,Pali Br.,0
FS15259MN,FB15259MN,Bridge 1,0
FS28801MN,FB43201MN,Upper Cabengbeng Br.,0
FS15261MN,FB70015MN,Bridge 1,0
FS92762MN,FB82762MN,Creek 5 Br.,0
FS92762MN,FB82770MN,Overpass Br. 2,0
FS92762MN,FB82769MN,Overpass Br. 1,0
FS92762MN,FB82771MN,Overpass Br. 3,0
FS92762MN,FB82765MN,Lubogan River Br.,0
FS92762MN,FB82768MN,Talomo River Br. 2,0
FS92762MN,FB82767MN,Talomo River Br. 1,0
FS92762MN,FB82764MN,Bayabas Creek Br. 2,0
FS92762MN,FB82763MN,Bayabas Creek Br. 1,0
FS33016MN,FB49502MN,Bridge 1,0
FS33016MN,FB49503MN,Bridge 2,0
FS33016MN,FB49504MN,Bridge 3,0
FS92762MN,FB82766MN,Lipadas River Bridge 1L & 1R,0
FS33013MN,FB49511MN,Bridge 1,0
FS33015MN,FB49501MN,Lamanan Br.,0
FS21301MN,FB00173MN,Biao Br.,0
FS15118MN,FB15118MN,Bridge 1,0
FS15118MN,FB18018MN,Bridge 2,0
FS33014MN,FB49512MN,Bridge 1,0
FS33003MN,FB33003MN,Bridge 1,0
FS33006MN,FB49509MN,Bridge 1,0
FS20269MN,FB18069MN,Bridge 1,0
FS33009MN,FB00107MN,Bridge 1,0
FS33005MN,FB49508MN,Bridge 1,0
FS33018MN,FB49507MN,Guianga Br.2,0
FS33018MN,FB49506MN,Guianga Br.1,0
FS33007MN,FB49510MN,Bridge 1,0
FS00033MN,FB00110MN,Bridge 2,0
FS33200MN,FB49521MN,Tapak Br.,0
FS33200MN,FB49515MN,Lumiad Br.,0
FS33200MN,FB49516MN,Mapula Br.,0
FS33200MN,FB49517MN,Pasian Br.,0
FS33200MN,FB49520MN,Masuhi Br.,0
FS33200MN,FB49518MN,Tipakis Br.,0
FS33200MN,FB49519MN,Lasang Br.I,0
FS33200MN,FB21126MN,Bridge 2021 A,0
FS33200MN,FB21127MN,Bridge 2021 B,0
FS33200MN,FB21128MN,Bridge 2021 C,0
FS33200MN,FB21139MN,Bridge 2021 D,0
FS33200MN,FB49513MN,Lampianao Br.,0
FS33200MN,FB49514MN,Paquibato Br.,0
FS10002MN,FB10002MN,Bridge 1,0
FS33303MN,FB00644MN,Bridge I,0
FS33303MN,FB02268MN,Tupi Br.,0
FS33303MN,FB50002MN,Bridge 3,0
FS15197MN,FB94020MN,Bridge 1,0
FS33303MN,FB50006MN,Linan Br.,0
FS33303MN,FB00645MN,Bridge II,0
FS20317MN,FB00326MN,Bridge 2,0
FS20317MN,FB18017MN,Bridge 1,0
FS33803MN,FB33803MN,Flyover 1,0
FS60130MN,FB60130MN,Saldua Br.,0
FS33802MN,FB50706MN,Silway Br.,0
FS33801MN,FB50702MN,Kipalbig Br. II,0
FS33801MN,FB50705MN,Maltana East Br.,0
FS33801MN,FB50703MN,Maltana West Br.,0
FS33801MN,FB50704MN,Maltana Central Br.,0
FS33801MN,FB50701MN,Jct. NHW (Marbel-Makar Rd.)-Kipalbig-Maltana-Poblacion Tampakan Rd,0
FS40231MN,FB40231MN,General Santos City Flyover (Mabuhay-Bulaong Road and Digos-Makar Road Intersection),0
S00007DG,FB00611DG,Codcoran Br. (Parallel),0
S00007DG,FB00610DG,Tagbatican Br. (Parallel),0
FS36301MN,FB00374MN,Long Span Br. 1,0
FS10100MN,FB10100MN,Quirino Bridge,0
FS00201LZ,FB40033LZ,Bridge 1,0
FS01001LZ,FB01001LZ,Bridge 1,0
FS00201LZ,FB00301LZ,Quirino Flyover,0
FS01001LZ,FB01002LZ,Interchange 1,0
FS20013LZ,FB20013LZ,Bridge 1,0
FS20013LZ,FB50945LZ,Bridge 3,0
FS03226LZ,FB03225LZ,C-5-Quirino Flyover,0
FS00102LZ,FB00050LZ,Bridge 1,0
FS15003LZ,FB15093LZ,Bridge 1,0
FS28012MN,FB42027MN,Tipange Br.,0
FS28009MN,FB42039MN,Miasin Br.,0
FS28004MN,FB42015MN,Asinan Br.,0
FS28015MN,FB42030MN,Sagucan Br.,0
FS28004MN,FB42020MN,Miasin Br.,0
FS28004MN,FB42012MN,Pisaan Br.,0
FS28010MN,FB42024MN,Baluno Br. 1,0
FS28004MN,FB42007MN,Tipange Br.,0
FS28004MN,FB42018MN,Rebokon Br.,0
FS28004MN,FB42013MN,Mahayag Br.,0
FS28004MN,FB42016MN,Tiguian Br.,0
FS28009MN,FB42023MN,Culasian Br.,0
FS28004MN,FB42010MN,Sagucan Br.,0
FS28016MN,FB42032MN,Pisaan Br.,0
FS28004MN,FB42008MN,Datagan Br.,0
FS28004MN,FB42004MN,Diplo Br. 2,0
FS28012MN,FB42028MN,Baganian Br. 2,0
FS28004MN,FB42002MN,Culasian Br.,0
FS28004MN,FB42021MN,Sugbay 1 Br.,0
FS28016MN,FB42033MN,Mahayag Br.,0
FS28004MN,FB42011MN,Benuatan Br.,0
FS28004MN,FB42019MN,San Juan Br.,0
FS28017MN,FB42040MN,Baganian Br. 2,0
FS28004MN,FB42003MN,Baluno Br. 1,0
FS28016MN,FB42031MN,Benuatan Br.,0
FS28004MN,FB42005MN,Maruing Br. 1,0
FS28004MN,FB42006MN,Maruing Br. 2,0
FS28004MN,FB42009MN,Deporehan Br.,0
FS28004MN,FB42014MN,Dumanpunas Br.,0
S01173MN,FB00142MN,Liba Br.,0
FS28008MN,FB42022MN,Rebokon Br.,0
FS28008MN,FB42038MN,Rebokon Br.,0
FS28004MN,FB42017MN,Margosatubig Br.,0
S01173MN,FB00652MN,Conacon Br.,0
S01101MN,FB18049MN,Rebokon Br.,0
FS28004MN,FB42001MN,Upper Dumalinao Br.,0
S01167MN,FB01705MN,Teniapan Br.,0
S01167MN,FB01167MN,Culasian Br.,0
S01187MN,FB20230MN,Poblacion Br.,0
S01101MN,FB18048MN,Banisilon Br.,0
FS15172MN,FB00003MN,Miasin Br.,0
FS28014MN,FB42029MN,Deporehan Br.,0
FS15172MN,FB00002MN,Sagasan Br.,0
FS28008MN,FB42021MN,Upper Dumalinao Br.,0
FS15172MN,FB15172MN,Datu Lumok Br.,0
FS28013MN,FB42028MN,Datagan Br.,0
FS05234MN,FB00403MN,Datagan Br.,0
FS00704MN,FB00332MN,Salawagan Br,0
S01184MN,FB42022MN,Boalan Br.,0
S01184MN,FB00148MN,Boalan Br. 2,0
S01184MN,FB00334MN,Sugbay Br. 1,0
FS28011MN,FB42035MN,Asinan Br.,0
S01175MN,FB01175MN,Baluno Br. 1,0
S01184MN,FB00146MN,Maruing Br. 2,0
FS28011MN,FB42036MN,Tiguian Br.,0
S01184MN,FB00134MN,Maruing Br. 1,0
FS28011MN,FB42025MN,Maruing Br.,0
FS28011MN,FB40010MN,Boalan Br. 2,0
FS28011MN,FB42026MN,Maruing Br. 2,0
FS28011MN,FB42034MN,Dumanpunas Br.,0
S01184MN,FB18046MN,Kumalarang Br. 3,0
FS28011MN,FB42037MN,Margosatubig Br.,0
S01453MN,FB00554MN,Kumalarang  Br. 1 (Parallel Bridge),0
FS05241MN,FB00004MN,Salawagan Br.,0
S00089LZ,FB00089LZ,Bridge 1,0
S00153LZ,FB00153LZ,Luna Br.,0
S00115LZ,FB60719LZ,Borono Br. 2,0
S00115LZ,FB60718LZ,Sulvec Br. 4,0
S00115LZ,FB00598LZ,Amburayan Br.,0
S00115LZ,FB20229LZ,Nalasin Bridge,0
S00115LZ,FB20228LZ,San Juan Bridge,0
FS15006LZ,FB18806LZ,Bridge 1,0
S00154LZ,FB00154LZ,Callitong Bridge,0
S00115LZ,FB60717LZ,Poblacion Norte Br.,0
S00115LZ,FB00115LZ,Sacuyya Norte Bridge,0
FS50688LZ,FB50688LZ,Ambalayat Br.,0
S00115LZ,FB60115LZ,Sta. Cruz Parallel Br,0
S00115LZ,FB00116LZ,Bucong Parallel Bridge,0
S00147LZ,FB00147LZ,Namatican Bridge,0
FS20415LZ,FB17615LZ,Bridge 1,0
S06351LZ,FB06352LZ,Sto. Tomas Bridge,0
S00149LZ,FB00149LZ,Sto. Tomas Bridge,0
FS92762LZ,FB92762LZ,Candon City Bypass Bridge,0
S06351LZ,FB06351LZ,Bagani Gabur Bridge,0
FS20222LZ,FB20222LZ,Bridge 1,0
FS20222LZ,FB20223LZ,Bridge 2,0
S00115LZ,FB00117LZ,Sta. Maria Centennial Parallel Bridge,0
FS00047LZ,FB00020LZ,Bridge 1,0
FS44428LZ,FB44428LZ,Bridge 2,0
FS44428LZ,FB20225LZ,Bridge 1,0
FS44428LZ,FB08206LZ,Bridge 3,0
FS44427LZ,FB00015LZ,Bridge 1,0
FS44427LZ,FB00016LZ,Bridge 2,0
FS44427LZ,FB20224LZ,Bridge 4,0
FS44427LZ,FB44427LZ,Bridge 3,0
S06006LZ,FB06006LZ,San Emilio Br.,0
FS20413LZ,FB20413LZ,Cervantes (Ilocos Sur) - Besao-Sagada via Laylaya Br,0
FS11583LZ,FB20244LZ,Gappo Br.,0
FS11583LZ,FB11583LZ,Tanudan Br.,0
FS11583LZ,FB20245LZ,Gaburaw Br.,0
S00600LZ,FB00600LZ,Bulo Br. 4,0
S00562LZ,FB00562LZ,Momma Br.,0
S00562LZ,FB30012LZ,Furanao Br.,0
S00562LZ,FB30011LZ,Ag-agama Br.,0
FS50572LZ,FB50572LZ,Bridge 1,0
FS50572LZ,FB32353LZ,Gawaan Br.,0
FS20126LZ,FB60110LZ,Bridge 2,0
FS20126LZ,FB20126LZ,Bridge 1,0
FS20126LZ,FB60111LZ,Bridge 3,0
FS20126LZ,FB40029LZ,Bridge 1,0
FS50946LZ,FB50946LZ,Langkaan Flyover,0
FS60042LZ,FB60112LZ,Bridge 1,0
FS20007LZ,FB60085LZ,Bridge 3,0
FS20007LZ,FB60084LZ,Bridge 2,0
FS20007LZ,FB20007LZ,Bridge 1,0
FS20007LZ,FB50704LZ,Bridge 2,0
FS20007LZ,FB57002LZ,Br. 1_2023,0
FS20007LZ,FB57003LZ,Br. 1_2023,0
FS96716LZ,FB96717LZ,Bridge 1,0
FS01716LZ,FB01716LZ,Flyover 1,0
FS60057LZ,FB60104LZ,Bridge 1,0
FS60529LZ,FB60529LZ,Bridge 2,0
FS60529LZ,FB60530LZ,Bridge 3,0
FS60529LZ,FB60083LZ,Bridge 1,0
FS20124LZ,FB20124LZ,Bridge 1,0
FS50650LZ,FB50650LZ,Bridge 1,0
FS50650LZ,FB50651LZ,Bridge 2,0
FS50650LZ,FB60109LZ,Bridge 5,0
FS44423LZ,FB44423LZ,Bridge 1,0
FS33321LZ,FB33321LZ,Bridge 1,0
FS44434LZ,FB44434LZ,Bridge 1,0
FS44411LZ,FB44414LZ,Bridge 7,0
FS44411LZ,FB44413LZ,Bridge 6,0
FS44411LZ,FB44411LZ,Bridge 1,0
FS44411LZ,FB44412LZ,Bridge 2,0
FS44411LZ,FB20247LZ,FY 2024 GAA Bridge,0
S03999LZ,FB20241LZ,Bananao Bridge 2,0
FS60716LZ,FB60716LZ,Toboy Bridge,0
FS60143LZ,FB60144LZ,Muliang Bridge,0
FS60143LZ,FB60143LZ,Anonat Bridge 1,0
FS01755LZ,FB00663LZ,"Pangasinan-Zambales Road to Judge Jose De Venecia Boulevard Extn Road (Dagupan City Section), Package 2, Pangasinan",0
FS20022LZ,FB20022LZ,Bridge 1,0
FS20022LZ,FB18025LZ,Bridge 4,0
FS20022LZ,FB18023LZ,Bridge 2,0
FS20022LZ,FB18022LZ,Bridge 1,0
FS20022LZ,FB18024LZ,Bridge 3,0
FS15135LZ,FB15135LZ,Bridge 3,0
FS15135LZ,FB08236LZ,Bridge 4,0
FS15135LZ,FB15013LZ,Bridge  1,0
FS15135LZ,FB15014LZ,Bridge  2,0
S00309LZ,FB02148LZ,Manat Parallel Br.,0
FS44422LZ,FB44422LZ,Bridge 1,0
FS30111LZ,FB32782LZ,Mangatarem-Sta. Cruz Br.,0
FS20227LZ,FB20227LZ,Bridge 1,0
FS44401LZ,FB44401LZ,Bridge 1,0
FS44401LZ,FB20226LZ,Bridge 1,0
FS44401LZ,FB20246LZ,FY 2024 GAA Bridge,0
FS44404LZ,FB44404LZ,Bridge 1,0
FS44404LZ,FB60024LZ,Bridge 3,0
FS44404LZ,FB57119LZ,Br. 1_2023,0
FS44404LZ,FB57118LZ,Br. 1_2023,0
FS20032LZ,FB30033LZ,Bridge 1,0
S00334LZ,FB00735LZ,Bued Parallel Br.,0
FS20133LZ,FB20133LZ,Bued Bridge,0
FS92760LZ,FB92760LZ,Bridge 1,0
FS15136LZ,FB15012LZ,Bridge  1,0
FS20031LZ,FB18031LZ,Bridge 1,0
FS20031LZ,FB40004LZ,Bridge 1,0
FS20031LZ,FB05101LZ,Bridge I,0
FS20031LZ,FB20031LZ,Bridge 1,0
S05913LZ,FB00740LZ,Magallanes Br.,0
FS20031LZ,FB57130LZ,Br. 1_2023,0
FS20031LZ,FB57131LZ,Br. 1_2023,0
S05912LZ,FB00736LZ,Tumana Parallel Br.,0
S05913LZ,FB00738LZ,Lagasit Parallel Br.,0
FS03183LZ,FB03184LZ,FY 2024 GAA Bridge,0
FS44433LZ,FB44433LZ,Bridge 1,0
FS20232LZ,FB00010LZ,Bridge 1,0
FS03183LZ,FB93183LZ,Pangasinan Nueva Vizcaya New Bridge,0
FS01750LZ,FB00662LZ,Bridge 1,0
FS44431LZ,FB00012LZ,Bridge 1,0
FS44431LZ,FB44431LZ,Bridge 2,0
S00186LZ,FB60134LZ,Ipet Br.,0
S00186LZ,FB60735LZ,San Blas Br.,0
S00186LZ,FB60132LZ,San Pablo Br.,0
S00186LZ,FB60133LZ,Luzong Sur Br.,0
FS15007LZ,FB15001LZ,Bridge 1,0
S00186LZ,FB60734LZ,Nagsabaran Norte Br.,0
FS20019LZ,FB20019LZ,Bridge 1,0
FS20019LZ,FB40004LZ,Bridge 3,0
FS20019LZ,FB40003LZ,Bridge 2,0
FS20019LZ,FB00016LZ,Bridge 14,0
FS20019LZ,FB00017LZ,Bridge 15,0
FS20019LZ,FB00018LZ,Bridge 10,0
FS20019LZ,FB00015LZ,Bridge 13,0
FS20019LZ,FB00019LZ,Bridge 11,0
FS20019LZ,FB20243LZ,FY 2024 GAA Bridge,0
FS44421LZ,FB44424LZ,Bridge 2,0
FS44420LZ,FB44420LZ,Santol (La Union) - Kibungan (Benguet) Br,0
FS44421LZ,FB44421LZ,Santol-San Gabriel (La Union) - Kapangan (Benguet) Br 2,0
FS20033LZ,FB60763LZ,Br. 2,0
FS20033LZ,FB60762LZ,Br. 1,0
FS06402LZ,FB60759LZ,Br. 1,0
FS06401LZ,FB09602LZ,Bridge 1,0
FS06402LZ,FB60761LZ,Br. 3,0
FS06402LZ,FB60760LZ,Br. 2,0
S00887LZ,FB60120LZ,Urungan Parallel Br,0
S00887LZ,FB60121LZ,Pepengao Parallel Br,0
FS00101LZ,FB00013LZ,Bridge 1,0
FS50573LZ,FB50573LZ,Alcala Br.,0
FS20417LZ,FB00021LZ,Bitag-Pequeño Br. 2,0
FS50573LZ,FB00041LZ,Tamucco Br.,0
FS20417LZ,FB00020LZ,Bitag-Pequeño Br. 1,0
FS20417LZ,FB00026LZ,Bitag-Pequeño Br. 3,0
S00663LZ,FB60738LZ,Tallang Br.,0
S00663LZ,FB10663LZ,Tallang Br.,0
S00663LZ,FB60737LZ,Tallang Br. 1,0
S04663LZ,FB02040LZ,Pateng Parallel Br.2,0
FS20420LZ,FB17620LZ,Camalaniugan Br.,0
FS15010LZ,FB18010LZ,Bridge,0
FS20040LZ,FB10500LZ,Bridge 1,0
S00636LZ,FB00042LZ,Claveria Viaduct,0
FS15011LZ,FB18011LZ,Bridge 1,0
S00656LZ,FB60599LZ,Tulong Br,0
S00656LZ,FB17076LZ,Sinag Br.,0
S00656LZ,FB00656LZ,Ulima Br.,0
FS20042LZ,FB40005LZ,Bridge 1,0
S00656LZ,FB17078LZ,Valejo Br.,0
S00656LZ,FB00657LZ,Ulima Br. 2,0
FS20042LZ,FB57006LZ,Br. 1_2023,0
FS20042LZ,FB57138LZ,Br. 1_2023,0
FS20042LZ,FB57137LZ,Br. 1_2023,0
S00656LZ,FB17075LZ,Masi Br. # 1,0
S00656LZ,FB17077LZ,Cabuting Br.,0
FS20041LZ,FB60765LZ,Pamplona Bypass Br.1,0
FS20041LZ,FB60767LZ,Pamplona Bypass Br.4,0
FS20041LZ,FB18012LZ,Pamplona Bypass Br.2,0
FS20041LZ,FB60766LZ,Pamplona Bypass Br.3,0
FS20042LZ,FB10201LZ,Namuccayan Bridge,0
S01803MN,FB00311MN,Kakal Br.,0
S01803MN,FB00313MN,Butalo Br.,0
S01803MN,FB00314MN,Pagatin Br.,0
S01802MN,FB00299MN,Paglas Br.,0
S01802MN,FB00298MN,Buluan Br.,0
S01803MN,FB00323MN,Butilen Br.,0
S01803MN,FB00322MN,Matilak Br.,0
S01803MN,FB00312MN,Lidsbong Br.,0
S01803MN,FB00310MN,Lintukan Br.,0
S01803MN,FB00309MN,Kaykunal Br.,0
S01803MN,FB00324MN,Magaslong Br.,0
S01804MN,FB00316MN,Brar Br.,0
S01804MN,FB00318MN,Unsay Br.,0
S01804MN,FB00321MN,Kauran Br.,0
S01804MN,FB00320MN,Ampatuan Br.,0
S01804MN,FB00319MN,Kabulnan Br.,0
S01804MN,FB00317MN,Tambunan Br.,0
FS22374MN,FB00315MN,Mileb Br.,0
S01652MN,FB00345MN,Sugod Br.,0
FS01118MN,FB01118MN,Malabang Viaduct,0
FS75001MN,FB75004MN,Bridge No. 4 (MUDA),0
FS75001MN,FB75002MN,Bridge No. 2 (Movar),0
FS75001MN,FB75001MN,Bridge No. 1 (Barorao),0
FS75001MN,FB75003MN,Bridge No. 3 (Creek 1),0
FS75001MN,FB75008MN,Bridge No. 14 (CABUGAO),0
FS75001MN,FB75010MN,Bridge No. 16 (CREEK 3),0
FS01650MN,FB00303MN,Miondas Br.,0
FS01650MN,FB95001MN,Miondas Br.,0
FS01650MN,FB00302MN,Carasaan Br.,0
FS75001MN,FB75007MN,Bridge No. 7 (MUNUAN RIVER),0
FS75001MN,FB75006MN,Bridge No. 6 (MAKUTIN RIVER),0
FS75001MN,FB75009MN,Bridge No. 15 (BUGASAN RIVER),0
FS75001MN,FB75005MN,Bridge No. 5 (MANGOLALONG BUDAS RIVER),0
S01650MN,FB02103MN,Malico Parallel Br.,0
S01650MN,FB02101MN,Baraas Parallel Br.,0
S01650MN,FB02037MN,Matling Parallel Br.,0
S01650MN,FB02105MN,Liangan Parallel Br.,0
S01650MN,FB02110MN,Kabaturan Parallel Br.,0
S01650MN,FB02108MN,Maganding Parallel Br. 1,0
S00016BL,FB70001BL,Maluso,0
S00016BL,FB70002BL,Sumisip,0
S00016BL,FB00017BL,Bridge 2,0
S00020BL,FB10020BL,Maluso Br.,0
S00020BL,FB00020BL,Maloong Br.,0
S00020BL,FB00018BL,Kahibaan Br.,0
S00018BL,FB00007BL,Bacung Br.,0
S00018BL,FB00006BL,Gueong Br.,0
S00018BL,FB00004BL,Cabcaban Br.,0
S00016BL,FB00016BL,Batungal Br.,0
S00016BL,FB00002BL,Batungal Br.,0
S00016BL,FB00010BL,Garlayan Br.,0
S00012BL,FB20012BL,Manicahan Br.,0
S00012BL,FB00011BL,Tumahubong Br,0
S00012BL,FB00009BL,Manicahan Br.,0
S00012BL,FB10012BL,Tumahubong Br.,0
S00012BL,FB00008BL,Cabangalan Br.,0
S00012BL,FB00012BL,Bohe Basilan Br.,0
S00018BL,FB00005BL,Limbo Candiis Br,0
S00016BL,FB00003BL,Fuente Maluso Br.,0
S00019BL,FB00019BL,Lahi-Lahi Br.,0
S00020SL,FB00020SL,Pang I Br.,0
S00021SL,FB00001SL,Kandayok Br. I,0
S00020SL,FB10020SL,Pang II Br.,0
S00021SL,FB00002SL,Kandayok Br. II,0
S00021SL,FB00003SL,Kandayok Br. III,0
S00021SL,FB00004SL,Bulingbuling Br.,0
S00020SL,FB60130SL,Seit-Tayungan-Camp Andres Br.,0
FS06601LZ,FB09901LZ,Bridge 1,0
FS06601LZ,FB20277LZ,Manaoag Br.,0
FS40020LZ,FB44021LZ,Bridge 1,0
S00741LZ,FB01930LZ,Bayabo Parallel Br.,0
